"название","активность","Сорт.","Дата изм.","id","дата","Уровень знаний","Языки программирования"
User:4395,Да,500,"07.09.2023 19:48:21",296084,"07.09.2023",Expert [115641],SQL [115725]
User:4395,Да,500,"07.09.2023 19:48:21",296085,"07.09.2023",Expert [115641],Другое [115731]
User:4395,Да,500,"07.09.2023 19:48:21",296086,"07.09.2023",Senior [115640],Другое [115731]
User:3826,Да,500,"05.09.2023 13:04:41",254233,"21.11.2022",Novice [115637],HTML [239026]
User:3826,Да,500,"05.09.2023 13:04:41",254234,"21.11.2022",Novice [115637],JavaScript [115717]
User:3826,Да,500,"05.09.2023 13:04:41",254235,"21.11.2022",Novice [115637],Python [115719]
User:3826,Да,500,"05.09.2023 13:04:41",254236,"21.11.2022",Middle [115639],SQL [115725]
User:3282,Да,500,"03.09.2023 00:06:11",249096,"31.08.2023",Junior [115638],HTML [239026]
User:3282,Да,500,"03.09.2023 00:06:11",249097,"31.08.2023",Junior [115638],Java [115716]
User:3282,Да,500,"03.09.2023 00:06:11",249099,"31.08.2023",Junior [115638],Python [115719]
User:3282,Да,500,"03.09.2023 00:06:11",249100,"31.08.2023",Senior [115640],SQL [115725]
User:3512,Да,500,"01.09.2023 19:50:12",295051,"01.09.2023",Junior [115638],SQL [115725]
User:4210,Да,500,"31.08.2023 19:14:10",277238,"06.06.2023",Middle [115639],SQL [115725]
User:4210,Да,500,"31.08.2023 19:14:10",294892,"31.08.2023",Junior [115638],Java [115716]
User:3365,Да,500,"31.08.2023 18:19:36",294886,"31.08.2023",Junior [115638],SQL [115725]
User:4299,Да,500,"30.08.2023 19:36:57",294647,"30.08.2018",Senior [115640],Java [115716]
User:4299,Да,500,"30.08.2023 19:36:57",294648,"30.08.2023",Junior [115638],Python [115719]
User:4299,Да,500,"30.08.2023 19:36:57",294649,"30.08.2023",Novice [115637],C++ [115714]
User:4299,Да,500,"30.08.2023 19:36:57",294650,"30.08.2023",Middle [115639],Kotlin [216027]
User:3187,Да,500,"30.08.2023 18:05:44",294630,"19.11.2022",Novice [115637],SQL [115725]
User:3187,Да,500,"30.08.2023 18:04:28",294626,"19.11.2022",Junior [115638],SQL [115725]
User:4341,Да,500,"30.08.2023 13:13:41",294544,"30.08.2023",Middle [115639],С# [115713]
User:4341,Да,500,"30.08.2023 13:13:41",294545,"30.08.2023",Middle [115639],JavaScript [115717]
User:4341,Да,500,"30.08.2023 13:13:41",294546,"30.08.2023",Middle [115639],HTML [239026]
User:4341,Да,500,"30.08.2023 13:13:41",294547,"30.08.2023",Middle [115639],Другое [115731]
User:4341,Да,500,"30.08.2023 13:13:41",294548,"30.08.2023",Middle [115639],Другое [115731]
User:4341,Да,500,"30.08.2023 13:13:41",294549,"30.08.2023",Middle [115639],Другое [115731]
User:1046,Да,500,"30.08.2023 09:53:17",294418,"30.08.2023","",С# [115713]
User:1046,Да,500,"30.08.2023 09:53:17",294419,"30.08.2023","",Visual Basic .NET [115726]
User:1046,Да,500,"30.08.2023 09:53:17",294420,"30.08.2023","",SQL [115725]
User:3591,Да,500,"30.08.2023 07:51:03",231366,"27.10.2022",Junior [115638],С# [115713]
User:3591,Да,500,"30.08.2023 07:51:03",231367,"27.10.2022",Junior [115638],SQL [115725]
User:3591,Да,500,"30.08.2023 07:51:03",231368,"27.10.2022",Junior [115638],Python [115719]
User:3591,Да,500,"30.08.2023 07:51:03",231369,"27.10.2022",Junior [115638],TypeScript [216018]
User:2767,Да,500,"29.08.2023 18:54:05",294339,"29.08.2023",Middle [115639],C [115715]
User:2767,Да,500,"29.08.2023 18:54:05",294340,"29.08.2023",Middle [115639],SQL [115725]
User:2767,Да,500,"29.08.2023 18:54:05",294341,"29.08.2023",Junior [115638],JavaScript [115717]
User:2767,Да,500,"29.08.2023 18:54:05",294342,"29.08.2023",Junior [115638],Python [115719]
User:2767,Да,500,"29.08.2023 18:54:05",294343,"29.08.2023",Middle [115639],HTML [239026]
User:481,Да,500,"29.08.2023 13:55:48",294224,"29.08.2023",Middle [115639],SQL [115725]
User:781,Да,500,"29.08.2023 13:21:08",294213,"29.08.2023",Novice [115637],PHP [115720]
User:781,Да,500,"29.08.2023 13:21:08",294214,"29.08.2023",Novice [115637],HTML [239026]
User:4382,Да,500,"29.08.2023 12:24:06",294171,"29.08.2023",Junior [115638],SQL [115725]
User:3600,Да,500,"29.08.2023 11:20:54",294128,"29.08.2023",Novice [115637],Python [115719]
User:3600,Да,500,"29.08.2023 11:20:54",294129,"29.08.2023",Middle [115639],SQL [115725]
User:4324,Да,500,"29.08.2023 10:21:51",294101,"01.08.2020",Middle [115639],JavaScript [115717]
User:4324,Да,500,"29.08.2023 10:21:51",294102,"01.08.2020",Senior [115640],PHP [115720]
User:4324,Да,500,"29.08.2023 10:21:51",294103,"01.04.2022",Middle [115639],Python [115719]
User:4324,Да,500,"29.08.2023 10:21:51",294104,"01.04.2019",Middle [115639],TypeScript [216018]
User:4324,Да,500,"29.08.2023 10:21:46",294097,"01.08.2020",Middle [115639],JavaScript [115717]
User:4324,Да,500,"29.08.2023 10:21:46",294098,"01.08.2020",Senior [115640],PHP [115720]
User:4324,Да,500,"29.08.2023 10:21:46",294099,"01.04.2022",Middle [115639],Python [115719]
User:4324,Да,500,"29.08.2023 10:21:46",294100,"01.04.2019",Middle [115639],TypeScript [216018]
User:4260,Да,500,"28.08.2023 19:38:09",293982,"28.08.2023",Middle [115639],С# [115713]
User:4260,Да,500,"28.08.2023 19:38:08",293970,"28.08.2023",Middle [115639],C [115715]
User:4260,Да,500,"28.08.2023 19:38:08",293971,"28.08.2023",Middle [115639],C++ [115714]
User:4260,Да,500,"28.08.2023 19:38:08",293972,"28.08.2023",Middle [115639],HTML [239026]
User:4260,Да,500,"28.08.2023 19:38:08",293973,"28.08.2023",Senior [115640],Java [115716]
User:4260,Да,500,"28.08.2023 19:38:08",293974,"28.08.2023",Middle [115639],JavaScript [115717]
User:4260,Да,500,"28.08.2023 19:38:08",293975,"28.08.2023",Junior [115638],Objective-C [216030]
User:4260,Да,500,"28.08.2023 19:38:08",293976,"28.08.2023",Senior [115640],Perl [115729]
User:4260,Да,500,"28.08.2023 19:38:08",293977,"28.08.2023",Senior [115640],Python [115719]
User:4260,Да,500,"28.08.2023 19:38:08",293978,"28.08.2023",Middle [115639],PHP [115720]
User:4260,Да,500,"28.08.2023 19:38:08",293979,"28.08.2023",Junior [115638],Rust [216032]
User:4260,Да,500,"28.08.2023 19:38:08",293980,"28.08.2023",Senior [115640],SQL [115725]
User:4260,Да,500,"28.08.2023 19:38:08",293981,"28.08.2023",Middle [115639],TypeScript [216018]
User:1142,Да,500,"28.08.2023 17:39:50",293899,"28.08.2023","",HTML [239026]
User:1142,Да,500,"28.08.2023 17:39:50",293900,"28.08.2023","",JavaScript [115717]
User:1142,Да,500,"28.08.2023 17:39:50",293901,"28.08.2023","",SQL [115725]
User:1142,Да,500,"28.08.2023 17:39:50",293902,"28.08.2023","",TypeScript [216018]
User:1142,Да,500,"28.08.2023 17:39:50",293903,"28.08.2023","",С# [115713]
User:1612,Да,500,"28.08.2023 17:30:57",293885,"28.08.2010",Middle [115639],JavaScript [115717]
User:4057,Да,500,"25.08.2023 15:46:23",250398,"24.08.2023",Middle [115639],C [115715]
User:4057,Да,500,"25.08.2023 15:46:23",250399,"24.08.2023",Middle [115639],C++ [115714]
User:4057,Да,500,"25.08.2023 15:46:23",250400,"24.08.2023",Middle [115639],Data Analysis Expressions (DAX) [239025]
User:4057,Да,500,"25.08.2023 15:46:23",250401,"24.08.2023",Middle [115639],HTML [239026]
User:4057,Да,500,"25.08.2023 15:46:23",250402,"24.08.2023",Middle [115639],Java [115716]
User:4057,Да,500,"25.08.2023 15:46:23",250403,"24.08.2023",Junior [115638],JavaScript [115717]
User:4057,Да,500,"25.08.2023 15:46:23",250405,"24.08.2023",Novice [115637],Python [115719]
User:4057,Да,500,"25.08.2023 15:46:23",250406,"24.08.2023",Expert [115641],SQL [115725]
User:4057,Да,500,"25.08.2023 15:46:23",250407,"24.08.2023",Senior [115640],Delphi| Object Pascal [115730]
User:4057,Да,500,"25.08.2023 15:46:23",250408,"24.08.2023",Senior [115640],Другое [115731]
User:4057,Да,500,"25.08.2023 15:46:23",293585,"24.08.2023",Senior [115640],Другое [115731]
User:4057,Да,500,"25.08.2023 15:46:23",293586,"24.08.2023",Middle [115639],С# [115713]
User:1370,Да,500,"25.08.2023 13:14:08",293547,"25.08.2023",Junior [115638],Qlik script [115723]
User:1370,Да,500,"25.08.2023 13:14:08",293548,"25.08.2023",Junior [115638],SQL [115725]
User:1370,Да,500,"25.08.2023 13:14:08",293549,"25.08.2023",Junior [115638],HTML [239026]
User:3098,Да,500,"15.08.2023 15:26:00",292082,"15.08.2023",Middle [115639],SQL [115725]
User:2748,Да,500,"11.08.2023 16:32:38",237398,"29.08.2022","",Python [115719]
User:2748,Да,500,"11.08.2023 16:32:38",237399,"29.08.2022","",Java [115716]
User:2748,Да,500,"11.08.2023 16:32:38",291560,"11.08.2023",Middle [115639],SQL [115725]
User:382,Да,500,"09.08.2023 15:06:50",235475,"08.08.2023",Middle [115639],SQL [115725]
User:382,Да,500,"09.08.2023 15:06:50",291213,"09.08.2023",Middle [115639],HTML [239026]
User:382,Да,500,"09.08.2023 15:06:50",291214,"09.08.2023",Expert [115641],Qlik script [115723]
User:382,Да,500,"09.08.2023 15:06:50",291215,"09.08.2023",Junior [115638],Data Analysis Expressions (DAX) [239025]
User:2742,Да,500,"08.08.2023 14:20:29",291029,"08.08.2023",Junior [115638],Qlik script [115723]
User:2742,Да,500,"08.08.2023 14:20:29",291030,"08.08.2023",Junior [115638],SQL [115725]
User:3572,Да,500,"07.08.2023 16:25:29",290813,"07.08.2023",Middle [115639],SQL [115725]
User:3572,Да,500,"07.08.2023 16:25:29",290814,"07.08.2023",Middle [115639],HTML [239026]
User:3572,Да,500,"07.08.2023 16:25:29",290815,"07.08.2023",Junior [115638],PHP [115720]
User:3572,Да,500,"07.08.2023 16:25:29",290816,"07.08.2023",Junior [115638],Python [115719]
User:3572,Да,500,"07.08.2023 16:25:25",290809,"07.08.2023",Middle [115639],SQL [115725]
User:3572,Да,500,"07.08.2023 16:25:25",290810,"07.08.2023",Middle [115639],HTML [239026]
User:3572,Да,500,"07.08.2023 16:25:25",290811,"07.08.2023",Junior [115638],PHP [115720]
User:3572,Да,500,"07.08.2023 16:25:25",290812,"07.08.2023",Junior [115638],Python [115719]
User:1459,Да,500,"07.08.2023 10:44:08",253394,"21.11.2022",Junior [115638],С# [115713]
User:1459,Да,500,"07.08.2023 10:44:08",253396,"21.11.2022",Junior [115638],HTML [239026]
User:1459,Да,500,"07.08.2023 10:44:08",253397,"21.11.2022",Junior [115638],Java [115716]
User:1459,Да,500,"07.08.2023 10:44:08",253398,"21.11.2022",Junior [115638],JavaScript [115717]
User:1459,Да,500,"07.08.2023 10:44:08",253399,"21.11.2022",Novice [115637],PHP [115720]
User:1459,Да,500,"07.08.2023 10:44:08",253400,"21.11.2022",Junior [115638],Python [115719]
User:1459,Да,500,"07.08.2023 10:44:08",253403,"21.11.2022",Senior [115640],SQL [115725]
User:1459,Да,500,"07.08.2023 10:44:08",290671,"21.11.2022",Middle [115639],HTML [239026]
User:4109,Да,500,"07.08.2023 02:23:30",290636,"04.08.2023",Junior [115638],SQL [115725]
User:4109,Да,500,"07.08.2023 02:23:30",290637,"04.08.2023",Novice [115637],C++ [115714]
User:4109,Да,500,"07.08.2023 02:23:30",290638,"04.08.2023",Novice [115637],MATLAB [115727]
User:3691,Да,500,"04.08.2023 14:47:44",290513,"04.08.2023",Middle [115639],SQL [115725]
User:3691,Да,500,"04.08.2023 14:47:44",290514,"04.08.2023",Junior [115638],Python [115719]
User:3691,Да,500,"04.08.2023 14:47:44",290515,"04.08.2023",Middle [115639],Data Analysis Expressions (DAX) [239025]
User:3691,Да,500,"04.08.2023 14:47:44",290516,"04.08.2023",Junior [115638],JavaScript [115717]
User:4377,Да,500,"04.08.2023 12:21:37",290438,"04.08.2023",Senior [115640],Python [115719]
User:4377,Да,500,"04.08.2023 12:21:37",290439,"04.08.2023",Middle [115639],R [115722]
User:4377,Да,500,"04.08.2023 12:21:37",290440,"04.08.2023",Junior [115638],C++ [115714]
User:4377,Да,500,"04.08.2023 12:21:37",290441,"04.08.2023",Junior [115638],MATLAB [115727]
User:4377,Да,500,"04.08.2023 12:21:37",290442,"04.08.2023",Senior [115640],SQL [115725]
User:4377,Да,500,"04.08.2023 12:21:37",290443,"04.08.2023",Junior [115638],Arduino [216028]
User:4342,Да,500,"28.07.2023 08:27:19",289551,"28.07.2020",Junior [115638],"1C [115721]"
User:4342,Да,500,"28.07.2023 08:27:19",289552,"29.07.2021",Junior [115638],JavaScript [115717]
User:4342,Да,500,"28.07.2023 08:27:19",289553,"28.07.2021",Middle [115639],Python [115719]
User:4342,Да,500,"28.07.2023 08:27:19",289554,"28.07.2021",Middle [115639],SQL [115725]
User:4342,Да,500,"28.07.2023 08:27:19",289555,"18.01.2023",Junior [115638],Scala [216011]
User:3565,Да,500,"27.07.2023 00:30:05",248893,"27.07.2023",Junior [115638],HTML [239026]
User:3565,Да,500,"27.07.2023 00:30:05",248895,"27.07.2023",Novice [115637],JavaScript [115717]
User:3565,Да,500,"27.07.2023 00:30:05",248896,"27.07.2023",Novice [115637],PHP [115720]
User:3565,Да,500,"27.07.2023 00:30:05",248897,"27.07.2023",Novice [115637],Python [115719]
User:3565,Да,500,"27.07.2023 00:30:05",248898,"27.07.2023",Middle [115639],SQL [115725]
User:3565,Да,500,"27.07.2023 00:30:05",248899,"27.07.2023",Junior [115638],Другое [115731]
User:3565,Да,500,"27.07.2023 00:30:05",248900,"27.07.2023",Junior [115638],Другое [115731]
User:1072,Да,500,"26.07.2023 17:44:55",248663,"20.07.2023",Novice [115637],HTML [239026]
User:1072,Да,500,"26.07.2023 17:44:55",248665,"20.07.2023",Novice [115637],JavaScript [115717]
User:1072,Да,500,"26.07.2023 17:44:55",289383,"20.07.2023",Junior [115638],Python [115719]
User:1072,Да,500,"26.07.2023 17:44:55",289384,"20.07.2023",Middle [115639],SQL [115725]
User:3843,Да,500,"26.07.2023 15:18:52",255003,"21.11.2022",Novice [115637],JavaScript [115717]
User:3843,Да,500,"26.07.2023 15:18:52",255004,"21.11.2022",Junior [115638],Python [115719]
User:3843,Да,500,"26.07.2023 15:18:52",255005,"21.11.2022",Middle [115639],SQL [115725]
User:3843,Да,500,"26.07.2023 15:18:52",289345,"21.11.2022",Junior [115638],HTML [239026]
User:3821,Да,500,"25.07.2023 18:43:23",252425,"21.11.2022",Novice [115637],C [115715]
User:3821,Да,500,"25.07.2023 18:43:23",252426,"23.11.2022",Novice [115637],C++ [115714]
User:3821,Да,500,"25.07.2023 18:43:23",252428,"23.11.2022",Novice [115637],HTML [239026]
User:3821,Да,500,"25.07.2023 18:43:23",252429,"23.11.2022",Novice [115637],Java [115716]
User:3821,Да,500,"25.07.2023 18:43:23",252430,"23.11.2022",Novice [115637],JavaScript [115717]
User:3821,Да,500,"25.07.2023 18:43:23",252431,"23.11.2022",Novice [115637],PHP [115720]
User:3821,Да,500,"25.07.2023 18:43:23",252432,"23.11.2022",Novice [115637],Python [115719]
User:3821,Да,500,"25.07.2023 18:43:23",252433,"23.11.2022",Novice [115637],SQL [115725]
User:3821,Да,500,"25.07.2023 18:43:23",289195,"23.11.2022",Novice [115637],Data Analysis Expressions (DAX) [239025]
User:3709,Да,500,"25.07.2023 17:22:12",257327,"15.12.2022",Junior [115638],C++ [115714]
User:3709,Да,500,"25.07.2023 17:22:12",257328,"15.12.2022",Junior [115638],SQL [115725]
User:3709,Да,500,"25.07.2023 17:22:12",289181,"15.12.2022",Middle [115639],SQL [115725]
User:3709,Да,500,"25.07.2023 17:22:12",289182,"25.07.2023",Junior [115638],Java [115716]
User:3709,Да,500,"25.07.2023 17:22:12",289183,"25.07.2023",Junior [115638],JavaScript [115717]
User:3709,Да,500,"25.07.2023 17:22:12",289184,"25.07.2023",Junior [115638],Python [115719]
User:4387,Да,500,"25.07.2023 16:19:27",289138,"25.07.2023",Junior [115638],Python [115719]
User:4387,Да,500,"25.07.2023 16:19:27",289139,"25.07.2023",Junior [115638],SQL [115725]
User:3047,Да,500,"25.07.2023 16:12:33",253186,"25.07.2023",Novice [115637],Java [115716]
User:3047,Да,500,"25.07.2023 16:12:33",253187,"25.07.2023",Novice [115637],SQL [115725]
User:2863,Да,500,"25.07.2023 10:02:58",281205,"03.07.2023",Middle [115639],Python [115719]
User:2863,Да,500,"25.07.2023 10:02:58",281222,"03.07.2023",Junior [115638],С# [115713]
User:2863,Да,500,"25.07.2023 10:02:58",281223,"03.07.2023",Junior [115638],Java [115716]
User:2863,Да,500,"25.07.2023 10:02:58",281224,"03.07.2023",Middle [115639],SQL [115725]
User:2863,Да,500,"25.07.2023 10:02:58",281428,"03.07.2023",Middle [115639],С# [115713]
User:2863,Да,500,"25.07.2023 10:02:58",281429,"03.07.2023",Middle [115639],Java [115716]
User:2863,Да,500,"25.07.2023 10:02:58",288996,"03.07.2023",Middle [115639],Другое [115731]
User:3613,Да,500,"24.07.2023 17:58:58",250575,"19.11.2022",Senior [115640],Data Analysis Expressions (DAX) [239025]
User:3613,Да,500,"24.07.2023 17:58:58",250577,"19.11.2022",Junior [115638],Python [115719]
User:3613,Да,500,"24.07.2023 17:58:58",250578,"19.11.2022",Junior [115638],R [115722]
User:3613,Да,500,"24.07.2023 17:58:58",250580,"19.11.2022",Senior [115640],SQL [115725]
User:3613,Да,500,"24.07.2023 17:58:58",288491,"10.07.2023","",Другое [115731]
User:3613,Да,500,"24.07.2023 17:58:58",288873,"10.07.2023",Senior [115640],Другое [115731]
User:1625,Да,500,"21.07.2023 17:28:27",287525,"19.07.2023",Middle [115639],SQL [115725]
User:1625,Да,500,"21.07.2023 17:28:27",287526,"19.07.2023",Junior [115638],Python [115719]
User:1625,Да,500,"21.07.2023 17:28:27",287527,"19.07.2023",Junior [115638],Другое [115731]
User:316,Да,500,"21.07.2023 13:15:52",288520,"10.07.2023","",HTML [239026]
User:316,Да,500,"21.07.2023 13:15:52",288521,"10.07.2023","",SQL [115725]
User:4361,Да,500,"21.07.2023 11:33:37",288409,"02.07.1997",Junior [115638],C [115715]
User:4361,Да,500,"21.07.2023 11:33:37",288410,"02.07.1997",Junior [115638],C++ [115714]
User:4361,Да,500,"21.07.2023 11:33:37",288411,"02.07.1997",Junior [115638],Delphi| Object Pascal [115730]
User:4361,Да,500,"21.07.2023 11:33:37",288412,"02.07.2003",Junior [115638],Java [115716]
User:4361,Да,500,"21.07.2023 11:33:37",288413,"02.07.2003",Junior [115638],JavaScript [115717]
User:4361,Да,500,"21.07.2023 11:33:37",288414,"02.07.2004",Middle [115639],Perl [115729]
User:4361,Да,500,"21.07.2023 11:33:37",288415,"02.07.2012",Middle [115639],Python [115719]
User:4361,Да,500,"21.07.2023 11:33:37",288416,"02.07.2017",Junior [115638],R [115722]
User:4361,Да,500,"21.07.2023 11:33:37",288417,"02.07.1997",Senior [115640],SQL [115725]
User:4139,Да,500,"21.07.2023 07:23:16",288334,"21.07.2023",Senior [115640],SQL [115725]
User:3728,Да,500,"20.07.2023 23:08:13",250667,"01.07.2023",Junior [115638],Java [115716]
User:3728,Да,500,"20.07.2023 23:08:13",250670,"01.07.2023",Junior [115638],Python [115719]
User:3728,Да,500,"20.07.2023 23:08:13",250671,"01.07.2023",Expert [115641],SQL [115725]
User:3728,Да,500,"20.07.2023 23:08:13",280684,"01.07.2023",Junior [115638],Delphi| Object Pascal [115730]
User:3854,Да,500,"20.07.2023 17:57:51",288282,"20.07.2023",Junior [115638],SQL [115725]
User:3779,Да,500,"20.07.2023 17:34:02",282550,"10.07.2023",Middle [115639],Python [115719]
User:3779,Да,500,"20.07.2023 17:34:02",282551,"10.07.2023",Senior [115640],SQL [115725]
User:3779,Да,500,"20.07.2023 17:34:02",282552,"10.07.2023",Junior [115638],Abap [115718]
User:3779,Да,500,"20.07.2023 17:34:02",282553,"10.07.2023",Junior [115638],Java [115716]
User:3779,Да,500,"20.07.2023 17:34:02",282554,"10.07.2023",Junior [115638],JavaScript [115717]
User:3779,Да,500,"20.07.2023 17:34:02",282555,"10.07.2023",Junior [115638],С# [115713]
User:3779,Да,500,"20.07.2023 17:34:02",282556,"10.07.2023",Middle [115639],Другое [115731]
User:3779,Да,500,"20.07.2023 17:34:02",288263,"10.07.2023","",HTML [239026]
User:1076,Да,500,"20.07.2023 17:12:48",287963,"24.07.2023",Junior [115638],Python [115719]
User:1076,Да,500,"20.07.2023 17:12:48",287964,"24.07.2023",Novice [115637],Java [115716]
User:1076,Да,500,"20.07.2023 17:12:48",287965,"24.07.2023",Middle [115639],SQL [115725]
User:3841,Да,500,"20.07.2023 17:05:33",250195,"18.11.2022",Junior [115638],Data Analysis Expressions (DAX) [239025]
User:3841,Да,500,"20.07.2023 17:05:33",250200,"18.11.2022",Junior [115638],Python [115719]
User:3841,Да,500,"20.07.2023 17:05:33",250201,"18.11.2022",Middle [115639],R [115722]
User:3841,Да,500,"20.07.2023 17:05:33",250203,"18.11.2022",Middle [115639],SQL [115725]
User:3713,Да,500,"20.07.2023 16:39:27",254301,"30.06.2023",Junior [115638],SQL [115725]
User:3936,Да,500,"20.07.2023 15:39:58",250996,"20.11.2022",Junior [115638],C [115715]
User:3936,Да,500,"20.07.2023 15:39:58",250997,"20.11.2022",Middle [115639],C++ [115714]
User:3936,Да,500,"20.07.2023 15:39:58",250998,"20.11.2022",Junior [115638],HTML [239026]
User:3936,Да,500,"20.07.2023 15:39:58",250999,"20.11.2022",Junior [115638],Java [115716]
User:3936,Да,500,"20.07.2023 15:39:58",251000,"20.11.2022",Novice [115637],JavaScript [115717]
User:3936,Да,500,"20.07.2023 15:39:58",251001,"20.11.2022",Novice [115637],PHP [115720]
User:3936,Да,500,"20.07.2023 15:39:58",251004,"20.11.2022",Novice [115637],Scala [216011]
User:3936,Да,500,"20.07.2023 15:39:58",251007,"20.11.2022",Junior [115638],Другое [115731]
User:3936,Да,500,"20.07.2023 15:39:58",251008,"20.11.2022",Junior [115638],Другое [115731]
User:3936,Да,500,"20.07.2023 15:39:58",288077,"20.11.2022",Middle [115639],C [115715]
User:3936,Да,500,"20.07.2023 15:39:58",288078,"20.11.2022",Middle [115639],Python [115719]
User:3936,Да,500,"20.07.2023 15:39:58",288079,"20.11.2022",Junior [115638],R [115722]
User:3936,Да,500,"20.07.2023 15:39:58",288080,"20.11.2022",Middle [115639],SQL [115725]
User:3936,Да,500,"20.07.2023 15:39:58",288081,"20.11.2022",Novice [115637],Kotlin [216027]
User:3936,Да,500,"20.07.2023 15:39:58",288082,"20.11.2022",Junior [115638],С# [115713]
User:3936,Да,500,"20.07.2023 15:39:58",288150,"20.11.2022",Middle [115639],Python [115719]
User:3936,Да,500,"20.07.2023 15:39:58",288151,"20.11.2022",Junior [115638],R [115722]
User:3936,Да,500,"20.07.2023 15:39:58",288152,"20.11.2022",Middle [115639],SQL [115725]
User:3936,Да,500,"20.07.2023 15:39:58",288153,"01.11.2022",Novice [115637],Swift [216026]
User:4392,Да,500,"20.07.2023 15:20:57",288120,"20.07.2023",Senior [115640],SQL [115725]
User:3774,Да,500,"20.07.2023 14:49:35",249258,"17.11.2022",Novice [115637],C++ [115714]
User:3774,Да,500,"20.07.2023 14:49:35",249259,"17.11.2022",Middle [115639],Data Analysis Expressions (DAX) [239025]
User:3774,Да,500,"20.07.2023 14:49:35",249264,"17.11.2022",Novice [115637],Python [115719]
User:3774,Да,500,"20.07.2023 14:49:35",249267,"17.11.2022",Junior [115638],SQL [115725]
User:3094,Да,500,"20.07.2023 14:31:23",288058,"10.07.2023","",Python [115719]
User:3094,Да,500,"20.07.2023 14:31:22",257382,"15.12.2022",Middle [115639],HTML [239026]
User:3094,Да,500,"20.07.2023 14:31:22",288057,"10.07.2023","",JavaScript [115717]
User:3631,Да,500,"20.07.2023 13:47:28",232549,"21.11.2022",Novice [115637],HTML [239026]
User:3631,Да,500,"20.07.2023 13:47:28",252765,"21.11.2022",Novice [115637],Python [115719]
User:3631,Да,500,"20.07.2023 13:47:28",288024,"21.11.2022",Middle [115639],SQL [115725]
User:4388,Да,500,"20.07.2023 12:44:09",287942,"20.07.2023",Senior [115640],SQL [115725]
User:4388,Да,500,"20.07.2023 12:44:09",287943,"20.07.2023",Middle [115639],Python [115719]
User:369,Да,500,"20.07.2023 12:23:31",252179,"21.11.2022",Middle [115639],HTML [239026]
User:369,Да,500,"20.07.2023 12:23:31",252180,"21.11.2022",Junior [115638],JavaScript [115717]
User:369,Да,500,"20.07.2023 12:23:31",252181,"21.11.2022",Senior [115640],SQL [115725]
User:369,Да,500,"20.07.2023 12:23:31",287917,"20.07.2023",Expert [115641],Qlik script [115723]
User:312,Да,500,"20.07.2023 11:35:25",252738,"21.11.2022",Junior [115638],Data Analysis Expressions (DAX) [239025]
User:312,Да,500,"20.07.2023 11:35:25",252739,"21.11.2022",Middle [115639],HTML [239026]
User:312,Да,500,"20.07.2023 11:35:25",252740,"21.11.2022",Novice [115637],JavaScript [115717]
User:312,Да,500,"20.07.2023 11:35:25",252741,"21.11.2022",Senior [115640],SQL [115725]
User:312,Да,500,"20.07.2023 11:35:25",287887,"10.07.2023",Junior [115638],Python [115719]
User:312,Да,500,"20.07.2023 11:35:25",287888,"10.07.2023",Middle [115639],Другое [115731]
User:312,Да,500,"20.07.2023 11:35:25",287889,"20.07.2023",Junior [115638],Другое [115731]
User:4048,Да,500,"20.07.2023 11:21:43",249679,"18.11.2022",Junior [115638],HTML [239026]
User:4048,Да,500,"20.07.2023 11:21:43",249682,"18.11.2022",Junior [115638],PHP [115720]
User:4048,Да,500,"20.07.2023 11:21:43",249683,"18.11.2022",Novice [115637],Python [115719]
User:4048,Да,500,"20.07.2023 11:21:43",249684,"18.11.2022",Middle [115639],SQL [115725]
User:3581,Да,500,"20.07.2023 11:18:54",254425,"21.11.2022",Junior [115638],Data Analysis Expressions (DAX) [239025]
User:3581,Да,500,"20.07.2023 11:18:54",254426,"21.11.2022",Junior [115638],HTML [239026]
User:3581,Да,500,"20.07.2023 11:18:54",254428,"21.11.2022",Novice [115637],JavaScript [115717]
User:3581,Да,500,"20.07.2023 11:18:54",254429,"21.11.2022",Middle [115639],Python [115719]
User:3581,Да,500,"20.07.2023 11:18:54",254430,"18.11.2022",Junior [115638],R [115722]
User:3581,Да,500,"20.07.2023 11:18:54",254431,"21.11.2022",Middle [115639],SQL [115725]
User:4104,Да,500,"20.07.2023 11:07:00",287773,"20.07.2023",Junior [115638],HTML [239026]
User:4104,Да,500,"20.07.2023 11:07:00",287788,"20.07.2023",Junior [115638],JavaScript [115717]
User:2800,Да,500,"20.07.2023 11:05:30",251119,"20.07.2023",Junior [115638],HTML [239026]
User:2800,Да,500,"20.07.2023 11:05:30",251120,"20.07.2023",Novice [115637],Java [115716]
User:2800,Да,500,"20.07.2023 11:05:30",287585,"20.07.2023",Junior [115638],SQL [115725]
User:1063,Да,500,"20.07.2023 10:59:14",287756,"20.07.2023",Senior [115640],SQL [115725]
User:1063,Да,500,"20.07.2023 10:59:14",287757,"20.07.2023",Senior [115640],PHP [115720]
User:1063,Да,500,"20.07.2023 10:59:13",287754,"20.07.2023",Senior [115640],HTML [239026]
User:1063,Да,500,"20.07.2023 10:59:13",287755,"20.07.2023",Middle [115639],JavaScript [115717]
User:4078,Да,500,"20.07.2023 10:53:41",249844,"18.11.2022",Junior [115638],SQL [115725]
User:3800,Да,500,"20.07.2023 10:36:47",253521,"21.11.2022",Junior [115638],HTML [239026]
User:3800,Да,500,"20.07.2023 10:36:47",253522,"21.11.2022",Junior [115638],Python [115719]
