"User ID","активность","Сорт.","Дата изм.","id","Уровень образование","Название учебного заведения","Фиктивное название","Факультет, кафедра","специальность","квалификация","Год окончания"
4288,Да,500,"23.03.2023 01:02:31",267367,Высшее [175357],Тульский государственный педагогический университет им. Л. Н. Толстого,Студия 105,"",Бакалавр,"",2022
3470,Да,500,"22.03.2023 08:13:38",149903,Высшее (специалитет) [148153],Тольяттинский Государственный Университет,Студия 106,"Математики, физики и ИТ",Программист-аналитик,Специалист,2012
4285,Да,500,"22.03.2023 01:02:35",267236,Высшее [175357],Южный Федеральный Университет,Студия 107,"",Экономист-математик,"",2010
4287,Да,500,"22.03.2023 01:02:35",267237,Высшее [175357],Казанский национальный исследовательский технический университет им. А. Н. Туполева - КАИ,Студия 108,"",Магистр,"",2020
4283,Да,500,"21.03.2023 01:02:51",267061,Высшее [175357],Самарский государственный технический университет,Студия 110,"",Экономист,"",2020
4115,Да,500,"21.03.2023 01:02:50",267059,Высшее [175357],Томский государственный университет,Студия 111,"",Филолог,"",2005
4115,Да,500,"20.03.2023 10:34:51",240193,Высшее [175357],Тюменский государственный университет,Студия 112,"",Филолог,"",2005
3149,Да,500,"14.03.2023 01:03:23",266127,Высшее [175357],Санкт-Петербургский политехнический университет Петра Великого,Студия 113,"",Бакалавр,"",2023
4278,Да,500,"11.03.2023 01:03:23",265904,Высшее [175357],Московский государственный открытый университет,Студия 114,"",Не указано,"",2005
4275,Да,500,"10.03.2023 01:03:13",265756,Высшее [175357],"""СПб Государственный Электротехнический университет """"ЛЭТИ""""",Универ 2,"",Магистр,"",2014
4276,Да,500,"10.03.2023 01:03:13",265757,Высшее [175357],Воронежский государственный аграрный университет имени императора Петра 1,Студия 113,"",Бакалавр,"",2015
3964,Да,500,"10.03.2023 01:03:13",265758,Высшее [175357],Московский новый юридический институт,Студия 114,"",Юрист,"",2014
4277,Да,500,"10.03.2023 01:03:13",265759,Высшее [175357],Российский государственный педагогический университет имени А. И. Герцена,Студия 115,"",Бакалавр,"",2016
4271,Да,500,"08.03.2023 01:03:19",265542,Высшее [175357],Сибирский государственный университет путей сообщения,Студия 116,"",Бакалавр,"",2017
4272,Да,500,"08.03.2023 01:03:19",265544,Высшее [175357],Ярославский государственный технический университет,Студия 117,"",Инженер,"",2012
3923,Да,500,"08.03.2023 01:03:19",265545,Среднее профессиональное образование [177798],Московский технологический колледж,Студия 118,"",Юрист,"",2016
4274,Да,500,"08.03.2023 01:03:19",265546,Высшее [175357],Петрозаводский государственный университет,Студия 119,"",Бакалавр,"",2010
3651,Да,500,"08.03.2023 01:03:19",265547,Высшее [175357],Тамбовский государственный университет им. Г.Р. Державина,Студия 120,"",магистр,"",2023
4111,Да,500,"07.03.2023 01:03:29",265405,Профессиональная переподготовка [148159],"Национальный исследовательский университет ""Высшая школа экономики""",Студия 121,"",MBA Master of Business Administration,"",2021
3784,Да,500,"07.03.2023 01:03:29",265406,Высшее [175357],"Национальный исследовательский университет ""Высшая школа экономики""",Студия 122,"",магистр,"",2014
4227,Да,500,"03.03.2023 01:03:19",265041,Высшее [175357],Московский государственный технический университет им. Н.Э. Баумана,Студия 123,"",инженер,"",2015
4269,Да,500,"03.03.2023 01:03:19",265042,Высшее [175357],Казанский Государственный Университет,Студия 124,"",Экономист,"",2012
4266,Да,500,"02.03.2023 01:03:13",264856,Высшее [175357],Кубанский государственный аграрный унивеситет,Студия 125,"",Бакалавр,"",2009
4268,Да,500,"02.03.2023 01:03:13",264857,Высшее [175357],Казанский Государственный Университет,Студия 126,"",Экономист,"",2012
4265,Да,500,"22.02.2023 01:03:29",264202,Высшее [175357],"Балтийский Государственный технический университет ""Военмех"" им. Д.Ф. Устинова",Студия 127,"",Инженер,"",2007
4262,Да,500,"21.02.2023 01:03:41",264093,Высшее [175357],Московская государственная академия коммунального хозяйства и строительства,Студия 128,"",Экономист-менеджер,"",2009
4263,Да,500,"21.02.2023 01:03:41",264094,Высшее [175357],Московский государственный универсистет им.Ломоносова,Студия 129,"",Не указано,"",2008
4261,Да,500,"18.02.2023 01:03:29",263881,Высшее [175357],Санкт-Петербургский Государственный Университет телекоммуникаций им.проф. М.А.Бонч-Бруевича,Студия 130,"",Магистр,"",2020
4259,Да,500,"14.02.2023 01:03:05",263199,Высшее [175357],"Балтийский Государственный технический университет ""Военмех"" им. Д.Ф. Устинова",Студия 131,"",Бакалавр,"",2013
4258,Да,500,"11.02.2023 01:04:47",262933,Высшее [175357],Алтайский Государственный Технический Университет им. И.И. Ползунова,Институт 2,"",Инженер,"",0
4257,Да,500,"10.02.2023 01:03:12",262860,- [262859],-,-,"",HR,"",2022
4245,Да,500,"08.02.2023 01:03:47",262558,Высшее [175357],Петербургский государственный университет путей сообщения,Техникум 2,"",Инженер,"",2003
4244,Да,500,"03.02.2023 01:03:22",261961,Высшее [175357],Финансовая академия при Правительстве РФ,Техникум 3,"",Специалист,"",2005
4184,Да,500,"02.02.2023 01:03:22",261769,Высшее [175357],Белорусский государственный экономический университет,"","",Не указано,"",2008
4243,Да,500,"02.02.2023 01:03:22",261770,Высшее [175357],Московская финансово-промышленная академия,"","",Экономист,"",2008
98,Да,500,"01.02.2023 01:02:58",261655,Сертификат [175358],"1С",Универ 5,"","1С:Профессионал по администрированию ""1С:Предприятие 8""","",2023
4239,Да,500,"28.01.2023 01:03:38",261252,Высшее [175357],Томский государственный университет систем управления и радиоэлектроники,"","",Бакалавр,"",2022
4235,Да,500,"25.01.2023 01:03:12",260939,Высшее [175357],Омский государственный университет им. Ф.М.Достоевского,"","",Бакалавр,"",2006
4233,Да,500,"24.01.2023 01:02:48",260837,Высшее [175357],"Московский авиационный институт (государственный технический университет) ""МАИ""","","",Инженер,"",2007
4232,Да,500,"24.01.2023 01:02:48",260838,Высшее [175357],Санкт-Петербургский государственный университет аэрокосмического приборостроения,"","",Бакалавр,"",2004
1079,Да,500,"24.01.2023 01:02:48",260839,Высшее [175357],Обнинский институт атомной энергетики,"","",Инженер-системотехник,"",1996
1079,Да,500,"23.01.2023 10:31:46",216879,Высшее [175357],Обнинский Институт Атомной Энергетики,"",АСУ,инженер-системщик автоматизированных систем управления,"",1996
1079,Да,500,"23.01.2023 10:31:46",216880,Среднее специальное [148157],Обнинский Политехникум,"",Дозиметрические приборы,Дозиметрист АЭС,"",1988
4227,Да,500,"19.01.2023 01:03:21",260421,Высшее [175357],Московский государственный технический университет им. Н.Э. Баумана,"","",Специалист,"",2015
4229,Да,500,"18.01.2023 01:03:39",260310,Высшее [175357],Волгоградский государственный университет,"","",Бакалавр,"",2011
4226,Да,500,"17.01.2023 01:03:54",260182,Высшее [175357],Вятский государственный университет,"","",Инженер,"",2003
4224,Да,500,"13.01.2023 01:03:18",259879,Высшее [175357],Санкт-Петербургский гуманитарный университет,"","",Бакалавр,"",2008
4213,Да,500,"12.01.2023 01:03:31",259647,Высшее [175357],Российский технологический университет,"","",Не указано,"",0
4216,Да,500,"12.01.2023 01:03:31",259648,Высшее [175357],Новосибирский государственный университет,"","",Магистр,"",2010
4223,Да,500,"12.01.2023 01:03:31",259649,Высшее [175357],Тюменская Государственная архитектурно-строительная академия,"","",Инженер-экономист,"",1998
4225,Да,500,"12.01.2023 01:03:31",259650,Высшее [175357],Российский государственный геологоразведочный университет имени Серго Орджоникидзе,"","",Горный инженер,"",2007
3226,Да,500,"11.01.2023 01:03:29",259545,Высшее [175357],Новосибирский государственный университет,"","",Магистр,"",2010
4221,Да,500,"11.01.2023 01:03:29",259546,Высшее [175357],Санкт-Петербургский государственный Политехнический университет Петра Великого,"","",Экономист-Менеджер,"",2014
4220,Да,500,"10.01.2023 01:03:15",259385,Высшее [175357],Ярославский государственный университет имени П.Г. Демидова,"","",Бакалавр,"",2017
4215,Да,500,"10.01.2023 01:03:15",259387,Высшее [175357],Волгоградская государственная архитектурно-строительная академия,"","",Бакалавр,"",2001
4212,Да,500,"29.12.2022 01:02:51",258997,Высшее [175357],Санкт-Петербургский государственный лесотехнический университет им. С.М.Кирова,"","",Не указано,"",0
4211,Да,500,"28.12.2022 01:02:50",258878,Высшее [175357],Пермский государственный национальный исследовательский университет,"","",Бакалавр,"",0
4196,Да,500,"21.12.2022 01:02:54",258150,Высшее [175357],Государственный университет управления,"","",Бакалавр,"",2022
4201,Да,500,"20.12.2022 01:02:57",257948,Высшее [175357],Владивостокский Государственный Университет Экономики и Сервиса,"","",Инженер,"",2004
4200,Да,500,"16.12.2022 01:03:43",257526,Высшее [175357],Марийский государственный технический университет,"","",Инженер,"",2000
4197,Да,500,"13.12.2022 01:03:21",256709,Высшее [175357],Российский экономический университет им. Плеханова,"","",Бакалавр,"",2016
4185,Да,500,"13.12.2022 01:03:21",256711,Высшее [175357],Санкт-Петербургский государственный инженерно-экономический университет,"","",Экономист,"",2011
3611,Да,500,"10.12.2022 07:31:14",183903,Высшее [175357],Санкт-Петербургский государственный морской технический университет,"","",морской инженер,"",0
4190,Да,500,"02.12.2022 01:02:59",255380,Высшее [175357],"Санкт-Петербургский государственный электротехнический университет ""ЛЭТИ"" им. В.И. Ульянова","","",Инженер,"",1995
3453,Да,500,"02.12.2022 01:02:59",255381,Высшее [175357],Комсомольский-на-Амуре государственный технический университет,"","",Бакалавр,"",2016
3453,Да,500,"01.12.2022 18:03:54",230111,Высшее [175357],Комсомольский-на-Амуре Государственный Технический Университет,"",Компьютерных технологий,Информационная безопасность автоматизированных систем,Специалист по защите информации,2016
4150,Да,500,"01.12.2022 01:03:09",255267,Высшее [175357],Кубанский государственный университет,"","",Магистр,"",2020
3098,Да,500,"01.12.2022 01:03:09",255268,Высшее [175357],Московский финансово-промышленный университет «Синергия»,"","",бакалавр,"",2021
4168,Да,500,"30.11.2022 12:51:35",255171,Высшее [175357],"Национальный исследовательский университет ""Высшая школа экономики"", Москва","","Высшая школа экономики и менеджмента,",Экономика,"",2024
3098,Да,500,"30.11.2022 11:00:05",176347,Высшее [175357],"Чувашский Государственный университет им. И.Н. Ульянова, бакалавриат","","",Юриспруденция,"",2021
1054,Да,500,"17.11.2022 22:57:25",176447,Высшее [175357],НИЯУ МИФИ (Московский инженерно-физический институт),"","",Инженер-физик,"",2013
4150,Да,500,"30.11.2022 01:13:13",242750,Высшее [175357],"Кубанский государственный университет, Краснодар","",Экономический,Магистр. Системный анализ и управление,"",2018
4150,Да,500,"30.11.2022 01:13:13",255017,Высшее [175357],"Кубанский государственный университет, Краснодар","",Экономический,Финансовая экономика,"",2020
4034,Да,500,"30.11.2022 01:02:57",254979,Высшее [175357],Нижегородский Государственный Университет им. Н.И. Лобачевского,"","",Экономист,"",2010
4034,Да,500,"30.11.2022 00:39:37",234591,Высшее [175357],ННГУ им Н.И.Лобачевского,"",ВМК/Прикладная математика,Специалист,"",2005
4034,Да,500,"30.11.2022 00:39:37",239090,Высшее [175357],ННГУ им.Н.И.Лобачевского,"",Экономический/Национальная экономика,Экономист,"",2009
3619,Да,500,"29.11.2022 23:15:29",184989,Высшее [175357],Челябинский Государственный Технический Университет,"",приборостроительный,Инженер-системотехник,"",1992
4145,Да,500,"29.11.2022 23:09:30",241178,Высшее [175357],Казанский национальный исследовательский технический университет им. А. Н. Туполева - КАИ,"","",Магистр,"",2017
4145,Да,500,"29.11.2022 23:09:30",254689,Не указано [148161],"Казанский (Приволжский) федеральный университет, Казань","","","Институт управления, экономики и финансов, Бизнес-информатика","",2015
4049,Да,500,"29.11.2022 23:03:35",234597,Высшее [175357],Дальневосточный государственный университет путей сообщения,"","Институт экономики, Прикладная информатика в экономике",Бакалавр,"",2012
4049,Да,500,"29.11.2022 23:03:35",254680,Не указано [148161],"Дальневосточный государственный университет путей сообщения, Хабаровск","","","Институт повышения квалификации, Управление персоналом","",2013
4090,Да,500,"29.11.2022 01:02:43",254205,Высшее [175357],Институт бизнеса и права,"","",Экономист,"",2008
3011,Да,500,"29.11.2022 01:02:43",254207,Высшее [175357],"Московский авиационный институт (государственный технический университет) ""МАИ""","","",инженер,"",2010
3310,Да,500,"29.11.2022 01:02:43",254208,Высшее [175357],Национальный Исследовательский Ядерный Университет «МИФИ»,"","",инженер,"",0
3443,Да,500,"29.11.2022 01:02:43",254211,Высшее [175357],Северо-Западная академия гос. службы Российской академии гос. службы при президенте РФ,"","",юрист,"",1999
1650,Да,500,"29.11.2022 01:02:43",254212,Высшее [175357],Национальный Исследовательский Ядерный Университет «МИФИ»,"","",Инженер-физик,"",2017
1412,Да,500,"29.11.2022 01:02:43",254213,Высшее [175357],Санкт-Петербургский государственный университет аэрокосмического приборостроения,"","",бакалавр,"",2016
4187,Да,500,"29.11.2022 01:02:43",254215,Высшее [175357],"Национальный Исследовательский Университет ""Высшая Школа Экономики""","","",Магистр,"",2018
1387,Да,500,"29.11.2022 00:31:48",176842,Высшее [175357],Кубанский государственный технологический университет,"",Факультет компьютерной автоматизации и информационных систем.,Инженер,"",2014
1412,Да,500,"29.11.2022 00:25:16",176399,Высшее [175357],Санкт-Петербургский государственный университет аэрокосмического приборостроения,"",Вычислительных систем и программирования,Информатика и вычислительная техника,бакалавр,2016
1650,Да,500,"29.11.2022 00:04:26",176153,Высшее [175357],Национальный Исследовательский Ядерный Университет «МИФИ»,"",Автоматики и электроники.,Электроника и автоматика физических установок.,Инженер-физик. Импульсная электроника и электрофизика.,2017
3443,Да,500,"28.11.2022 16:55:56",176073,Высшее [175357],Учебное заведение Северо-Западная академия государственной службы Российской академии государственной службы при Президенте РФ,"","",юрист,"",2004
111,Да,500,"28.11.2022 13:08:43",177834,Высшее образование [177799],Санкт-Петербургский Государственный инженерно-экономический университет,"",Экономики и управления на транспорте,Бакалавр,"",2007
111,Да,500,"28.11.2022 13:08:43",253811,Высшее [175357],Санкт-Петербургский государственный инженерно- экономический университет,"",Логистика и управление цепями поставок,"","",2008
3011,Да,500,"28.11.2022 11:56:17",175583,Высшее [175357],"Московский авиационный институт (государственный технический университет) ""МАИ""","","",Приборы и измерительно- вычислительные комплексы летательных аппаратов,инженер,2011
3310,Да,500,"28.11.2022 11:50:20",114449,Высшее (специалитет) [148153],НИЯУ МИФИ,"",ИИКС,Информатика и вычислительная техника,инженер,2014
3310,Да,500,"28.11.2022 11:50:20",114452,"Аспирантура, ординатура, адъюнктура [177803]",НИЯУ МИФИ,"",ИИКС,Информатика и вычислительная техника,"Исследователь, преподаватель-исследователь",2018
4090,Да,500,"28.11.2022 11:31:13",237097,Высшее [175357],"Институт "" Бизнес и Право""","","",Экономист,"",2008
4090,Да,500,"28.11.2022 11:31:13",253664,Не указано [148161],Московский колледж менеджмента в строительстве,"","",Менеджмент в строительстве,"",2001
3800,Да,500,"27.11.2022 22:12:34",237104,Высшее [175357],Южно-Российский государственный политехнический университет им. М.И. Платова,"","",Кандидат технических наук,"",2013
3800,Да,500,"27.11.2022 22:12:34",253485,Высшее [175357],Ростовская-на-Дону государственная академия сельскохозяйственного машиностроения,"","","Автоматика и робототехника, Управление и информатика в технических системах, Инженер","",2009
3832,Да,500,"27.11.2022 01:21:49",253348,Высшее [175357],Санкт-Петербургский государственный университет аэрокосмического приборостроения,"","",магистр,"",2019
3729,Да,500,"27.11.2022 01:21:49",253350,Высшее [175357],Кубанский государственный университет,"","",Магистр,"",2018
3832,Да,500,"26.11.2022 23:51:19",201575,Высшее [175357],Санкт-Петербургский государственный университет аэрокосмического приборостроения,"",Институт вычислительных систем и программирования,Информатика и вычислительная техника,магистр,2019
3729,Да,500,"26.11.2022 23:17:05",201395,Высшее [175357],Кубанский государственный университет,"",Экономический,Управление персоналом,Магистр,2018
3729,Да,500,"26.11.2022 23:17:05",253168,Высшее [175357],"Кубанский государственный университет, Краснодар","",Экономический,Финансы и кредит,"",2016
3676,Да,500,"24.11.2022 23:46:26",252843,Высшее [175357],QlikView Developer QlikView Designer Oracle FAH,Универ 23,Философии,"","",2017
1475,Да,500,"24.11.2022 01:02:43",252488,Высшее [175357],Национальный Исследовательский Ядерный Университет «МИФИ»,"","",Инженер,"",2013
4149,Да,500,"24.11.2022 00:06:25",252380,Высшее [175357],"Московский государственный университет им. М.В. Ломоносова, Москва","",Вычислительной математики и кибернетики,"Математик, системный программист,","",2006
4149,Да,500,"24.11.2022 00:06:24",252370,Высшее [175357],"Казахский агротехнический университет имени С. Сейфуллина, Астана","",Компьютерные системы и проф. обучение,Профессиональное обучение и труд,"",2015
4149,Да,500,"24.11.2022 00:06:24",252371,Высшее [175357],"Московский государственный университет им. М.В. Ломоносова, Москва","","Глобальных процессов, педагогическое отделение",Преподаватель,"",2006
3516,Да,500,"23.11.2022 16:49:57",234582,Высшее [175357],НИУ «Высшая школа экономики»,"",МИЭМ,бакалавр,Информатика и вычислительная техника,2022
1475,Да,500,"23.11.2022 11:25:17",175462,Высшее [175357],Национальный Исследовательский Ядерный Университет «МИФИ»,"",Кибернетики Информационной безопасности,"Вычислительные машины, комплексы, системы и сети",Инженер,2013
1475,Да,500,"23.11.2022 11:25:17",252293,Высшее [175357],"Национальный исследовательский ядерный университет ""МИФИ"", Москва","",Кибернетики Информационной безопасности,Информационно - аналитическое обеспечение финансового мониторинга,"",2015
1475,Да,500,"23.11.2022 11:25:17",252294,Высшее [175357],"Национальный исследовательский ядерный университет ""МИФИ"", Москва","",Кибернетики Информационной безопасности,"Системный анализ, управление и обработка информации","",2019
1475,Да,500,"23.11.2022 11:25:01",252292,Высшее [175357],"Национальный исследовательский ядерный университет ""МИФИ"", Москва","",Кибернетики Информационной безопасности,"Системный анализ, управление и обработка информации","",2019
1475,Да,500,"23.11.2022 11:24:48",252291,Высшее [175357],"Национальный исследовательский ядерный университет ""МИФИ"", Москва","",Кибернетики Информационной безопасности,"Системный анализ, управление и обработка информации","",2019
4177,Да,500,"23.11.2022 01:02:47",252225,Высшее [175357],Башкирский государственный университет,"","",Бакалавр,"",2017
4109,Да,500,"23.11.2022 01:02:47",252227,Высшее [175357],Московский физико-технический институт (государственный университет),"","",Бакалавр,"",2019
4183,Да,500,"23.11.2022 01:02:47",252228,Высшее [175357],Высшая школа экономики Санкт-Петребург,"","",Бакалавр,"",2016
3554,Да,500,"23.11.2022 01:02:47",252230,Высшее [175357],Национальный Исследовательский Ядерный Университет «МИФИ»,"","",математик,"",2012
1643,Да,500,"23.11.2022 01:02:47",252231,Высшее [175357],МИРЭА - Российский технологический университет,"","",бакалавр,"",2018
1643,Да,500,"22.11.2022 19:58:27",175846,Высшее (бакалавриат) [76387],МИРЭА - Российский технологический университет,"","",Информатика и вычислительная техника,"",2018
1643,Да,500,"22.11.2022 19:58:27",252070,Среднее специальное [148157],Ташкентский Профессиональный Политехнический Колледж,"","",Финансы и бух. учет,"",2014
4177,Да,500,"22.11.2022 16:45:35",248327,Высшее (бакалавриат) [76387],Башкирский государственный университет,"",Экономический,Государственное и муниципальное управление,"",2017
4109,Да,500,"22.11.2022 15:17:09",239448,Высшее [175357],Московский физико-технический институт (государственный университет),"",Аэрофизики и космических исследований,Прикладная математика и физика,Бакалавр,2019
3986,Да,500,"22.11.2022 10:48:32",224290,Высшее [175357],Финансовая академия при Правительстве РФ,"",Финансы и кредит,Бакалавр,Финансовый менеджмент,2010
3986,Да,500,"22.11.2022 10:48:32",251866,Высшее [175357],"Московский государственный университет им. М.В. Ломоносова, Москва","",Факультет вычислительной математики и кибернетики,Системный анализ,"",2002
3554,Да,500,"22.11.2022 01:18:45",234574,Высшее [175357],Национальный Исследовательский Ядерный Университет «МИФИ»,"",Кибернетика и информационная безопасность (кафедра системного анализа),"Математик, системный программист, системный аналитик","",2012
769,Да,500,"22.11.2022 01:02:46",251680,Высшее [175357],Санкт-Петербургский государственный технологический институт (технический университет),"","",бакалавр,"",2020
1429,Да,500,"22.11.2022 01:02:46",251681,Высшее [175357],Московский государственный университет геодезии и картографии,"","",бакалавр,"",2016
4182,Да,500,"22.11.2022 01:02:46",251682,Высшее [175357],Северо-Кавказская государственная гуманитарно-технологическая академия,"","",Не указано,"",2011
1429,Да,500,"21.11.2022 10:59:41",176251,Высшее [175357],Московский государственный университет геодезии и картографии,"",Факультет оптико-информационных систем и технологий,Специалист по информационной Безопасности (бакалавр),"",2017
1429,Да,500,"21.11.2022 10:59:41",251130,Высшее [175357],"Московский государственный университет геодезии и картографии (МИИГАиК), Москва","",Гуманитарный факультет,Юрист (специалист),"",2002
769,Да,500,"21.11.2022 09:48:45",175737,Не указано [148161],Санкт-Петербургский Автотранспортный и Электромеханический колледж (АТЭМК),"",Факультет Организации перевозок,Менеджмент организации,"",2008
769,Да,500,"21.11.2022 09:48:45",251087,Не указано [148161],"Санкт-Петербургский Государственный Технологический Институт (Технический Университет),","",Факультет экономики и менеджмента,Управление персоналом,"",2020
769,Да,500,"21.11.2022 09:48:45",251088,Не указано [148161],"ЧОУ ДПОДО ""СТАТУС""","","",Бухгалтерский учет и налогообложение,"",2015
2874,Да,500,"21.11.2022 01:02:39",251035,Высшее [175357],НИУ «Высшая школа экономики»,"","",магистр,"",2018
2874,Да,500,"20.11.2022 17:49:20",175731,Высшее (бакалавриат) [76387],Бакалавриат НИТУ МИСиС,"",Бизнес информатика,"","",2016
2874,Да,500,"20.11.2022 17:49:20",250747,Высшее (магистратура) [148155],Магистратура НИУ ВШЭ,"",Системы больших данных,"","",2018
2874,Да,500,"20.11.2022 17:49:20",250748,"Аспирантура, ординатура, адъюнктура [177803]",Аспирантура Институт проблем управления им В.А. Трапезникова РАН,"",Автоматизация и управление технологическими процессами и производством,"","",2020
3629,Да,500,"19.11.2022 01:02:45",250352,Высшее [175357],Военный инженерный Краснознаменный институт им. А.Ф. Можайск,"","",инженер-математик,"",1983
3841,Да,500,"19.11.2022 01:02:45",250353,Высшее [175357],Оренбургский государственный университет,"","",Бакалавр,"",2017
946,Да,500,"18.11.2022 23:54:08",175529,Высшее [175357],Санкт-Петербургский государственный университет,"","Экономический факультет, математические методы в экономике.",магистр,"",2018
946,Да,500,"18.11.2022 23:54:08",250260,Высшее (бакалавриат) [76387],Санкт-Петербургский государственный университет,"",Кафедра математической теории игр и статистических решений.,"Программа – прикладная математика, фундаментальная информатика и программирование.","",2016
3841,Да,500,"18.11.2022 23:34:40",202731,Высшее (бакалавриат) [76387],Оренбургский государственный университет,"",Экономики и Управления,Бизнес-информатика,"",2017
4026,Да,500,"18.11.2022 17:57:00",230110,Высшее [175357],Кубанский государственный университет,"",Компьютерных технологий и прикладной математики,Бакалавриат,Фундаментальная информатика и информационные технологии,2015
4078,Да,500,"18.11.2022 16:48:40",249851,Высшее [175357],СПБГУТ,"",ЦЭУБИ,Бизнес-информатика,"",2023
3629,Да,500,"18.11.2022 15:15:55",213285,Высшее [175357],Военный инженерный Краснознаменный институт им. А.Ф. Можайск,"","",Математическое обеспечение автоматизированных систем обработки информации,"",1988
3629,Да,500,"18.11.2022 15:15:55",249751,Высшее [175357],"Российский экономический университет им. Г.В. Плеханова, Москва","","","Специальность - бухучет и аудит, квалификация - экономист, Диплом с отличием","",1999
4180,Да,500,"18.11.2022 01:02:40",249452,Высшее [175357],"Балтийский Государственный технический университет ""Военмех"" им. Д.Ф. Устинова","","",экономист-менеджер,"",2009
4179,Да,500,"18.11.2022 01:02:40",249455,Высшее [175357],Иркутский государственный университет,"","",Бакалавр,"",2002
1054,Да,500,"18.11.2022 01:02:40",249456,Высшее [175357],Национальный исследовательский ядерный университет «МИФИ»,"","",Инженер-физик,"",2013
1024,Да,500,"17.11.2022 12:53:16",177015,Высшее [175357],Национальный исследовательский ядерный университет «МИФИ»,"",Прикладная информатика,Информатик (в области международного сотрудничества),"",2011
4178,Да,500,"15.11.2022 01:02:48",248328,Высшее [175357],Московский Институт Радиотехники Электроники и Автоматики,"","",Инженер-математик,"",0
4136,Да,500,"11.11.2022 15:39:38",240944,Высшее гуманитарное [177806],Южно-Уральский Государственный Университет,"","",Инженер,"",2003
4175,Да,500,"04.11.2022 01:02:45",245365,Высшее [175357],Санкт-Петербургский университет телекоммуникаций им. проф.М.А. Бонч-Бруевича,"","",Не указано,"",2006
3467,Да,500,"03.11.2022 01:02:47",245269,Высшее [175357],Московский государственный педагогический университет,"","",Не указано,"",0
3467,Да,500,"02.11.2022 17:57:53",177027,Высшее [175357],РЭУ им Г.В. Плеханова,"","",Бизнес-информатика,Бакалавр,2017
3467,Да,500,"02.11.2022 17:57:53",192856,Высшее [175357],Московский государственный педагогический университет,"","",Бизнес-информатика,Магистр,2019
4172,Да,500,"02.11.2022 01:02:43",245151,Высшее [175357],Санкт-Петербургский государственный институт точной механики и оптики (технический университет),"","",Не указано,"",0
4174,Да,500,"02.11.2022 01:02:43",245152,Высшее [175357],Российский государственный педагогический университет имени А. И. Герцена,"","",Не указано,"",2020
4173,Да,500,"02.11.2022 01:02:43",245153,Высшее [175357],Нижегородский Государственный Университет им. Н.И. Лобачевского,"","",магистр,"",2018
4166,Да,500,"26.10.2022 01:02:37",244124,Высшее [175357],Санкт-Петербургский Государственный инженерно-экономический университет,"","",Информатик-экономист,"",2010
4165,Да,500,"25.10.2022 01:02:37",243988,Высшее [175357],"Санкт-Петербургский государственный электротехнический университет ""ЛЭТИ"" им. В.И. Ульянова","","",Математик,"",2013
4159,Да,500,"25.10.2022 01:02:37",243990,Высшее [175357],"Национальный Исследовательский Университет ""Высшая Школа Экономики""","","",Не указано,"",2021
4163,Да,500,"25.10.2022 01:02:37",243991,Высшее [175357],Челябинский государственный университет,"","",Математик,"",2011
4164,Да,500,"25.10.2022 01:02:37",243992,Высшее [175357],Российский государственный социальный университет,"","",Социальный антрополог,"",2013
4153,Да,500,"20.10.2022 01:02:33",243574,Высшее [175357],Московский государственный универсистет им.Ломоносова,"","",Бакалавр,"",2010
4152,Да,500,"20.10.2022 01:02:33",243575,Высшее [175357],Новгородский государственный университет имени Ярослава Мудрого,"","",Бакалавр,"",2019
4154,Да,500,"18.10.2022 01:02:35",243332,Высшее [175357],Национальный Исследовательский Ядерный Университет «МИФИ»,"","",Магистр,"",0
3539,Да,500,"17.10.2022 01:02:39",243188,Высшее [175357],Самарский государственный экономический университет,"","",Экономист,"",2012
170,Да,500,"15.10.2022 01:02:37",243159,Высшее [175357],Санкт-Петербургская государственная лесотехническая академия им.С.М.Кирова,"","",Экономист,"",2009
120,Да,500,"11.10.2022 01:02:33",242584,Высшее образование [177799],Сибирская государственная автомобильно-дорожная академия (СибАДИ),"","",информатик-экономист,"",2007
120,Да,500,"10.10.2022 10:22:39",177844,Высшее образование [177799],Сибирская государственная автомобильно-дорожная академия (СибАДИ),"","",Информатик-экономист,"",2007
940,Да,500,"06.10.2022 01:02:48",241913,Высшее [175357],Самарский государственный аэрокосмический институт им. академика С.П.Королева,"","",Не указано,"",0
3359,Да,500,"04.10.2022 01:02:42",241612,Высшее [175357],Санкт-Петербургский государственный экономический университет,"","",магистр,"",2022
4146,Да,500,"01.10.2022 01:02:38",241329,Высшее [175357],Московский государственный институт международных отношений (университет) Министерства ин. дел РФ,"","",Бакалавр,"",2011
2906,Да,500,"01.10.2022 01:02:38",241330,Высшее [175357],Санкт-Петербургский государственный университет аэрокосмического приборостроения,"","",магистр,"",2019
157,Да,500,"29.09.2022 01:02:42",241060,Высшее [175357],"Московский государственный технологический университет ""Станкин""","","",инженер,"",2006
2906,Да,500,"29.09.2022 01:02:42",241061,Высшее [175357],Санкт-Петербургский государственный университет аэрокосмического приборостроения,"","",бакалавр,"",2017
4139,Да,500,"29.09.2022 01:02:42",241062,Высшее [175357],Уральский государственный технический университет – УПИ имени первого Президента России Б.Н. Ельцина,"","",Экономист,"",2009
